molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL275969,Cc1cc(S[C@@H]2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)COc3c(C)cccc3C)[C@H](C(=O)NC(C)(C)C)C2)nc(C)n1,1.5,inactive
CHEMBL64554,CC1(C)CC2(CC(C)(C)c3ccc(O)c([N+](=O)[O-])c32)c2cc(O)c([N+](=O)[O-])cc21,47000.0,intermediate
CHEMBL64554,CC1(C)CC2(CC(C)(C)c3ccc(O)c([N+](=O)[O-])c32)c2cc(O)c([N+](=O)[O-])cc21,53000.0,active
CHEMBL64554,CC1(C)CC2(CC(C)(C)c3ccc(O)c([N+](=O)[O-])c32)c2cc(O)c([N+](=O)[O-])cc21,100000.0,intermediate
CHEMBL303764,CC1(C)CC2(CC(C)(C)c3cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c32)c2cc(O)c([N+](=O)[O-])cc21,44000.0,active
CHEMBL303764,CC1(C)CC2(CC(C)(C)c3cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c32)c2cc(O)c([N+](=O)[O-])cc21,25000.0,active
CHEMBL303764,CC1(C)CC2(CC(C)(C)c3cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c32)c2cc(O)c([N+](=O)[O-])cc21,47000.0,active
CHEMBL93162,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCCCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,75.3,active
CHEMBL93162,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCCCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,13.4,active
CHEMBL62905,CCCCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl,12000.0,inactive
CHEMBL62905,CCCCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl,1700.0,active
CHEMBL60432,CC1(C)CC2(CC(C)(C)c3cc(S(=O)(=O)O)c(O)cc32)c2cc(O)c(S(=O)(=O)O)cc21,69000.0,active
CHEMBL272599,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,7.0,active
CHEMBL65504,CC1(C)CC2(CC(C)(C)c3c(Br)c(O)c(O)c(Br)c32)c2c(Br)c(O)c(O)c(Br)c21,3140.0,active
CHEMBL65504,CC1(C)CC2(CC(C)(C)c3c(Br)c(O)c(O)c(Br)c32)c2c(Br)c(O)c(O)c(Br)c21,1780.0,active
CHEMBL65504,CC1(C)CC2(CC(C)(C)c3c(Br)c(O)c(O)c(Br)c32)c2c(Br)c(O)c(O)c(Br)c21,15000.0,inactive
CHEMBL93113,CCC(CC)N1CCN(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2CCS(=O)(=O)[C@@H]2C(C)C)[C@H](C(=O)NC(C)(C)C)C1,98.6,inactive
CHEMBL88757,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCOCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,34.6,active
CHEMBL60955,CC1(C)CC2(CC(C)(C)c3ccc(O)cc32)c2cc(O)ccc21,275000.0,active
CHEMBL60955,CC1(C)CC2(CC(C)(C)c3ccc(O)cc32)c2cc(O)ccc21,231000.0,inactive
CHEMBL62411,CC1(C)CC2(CC(C)(C)c3ccc(O)c(NC(N)=O)c32)c2cc(O)c(NC(N)=O)cc21,420000.0,active
CHEMBL62411,CC1(C)CC2(CC(C)(C)c3ccc(O)c(NC(N)=O)c32)c2cc(O)c(NC(N)=O)cc21,350000.0,active
CHEMBL91995,CC(C)CN1CCN(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2CCS(=O)(=O)[C@@H]2C(C)C)[C@H](C(=O)NC(C)(C)C)C1,27.1,inactive
CHEMBL90313,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,4.8,inactive
CHEMBL276431,Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,12.0,inactive
CHEMBL12413,CC(C)(C)NC(=O)[C@@H]1C[C@H](OCc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,400.0,active
CHEMBL417029,CC1(C)CC2(CC(C)(C)c3cc(C=O)c(O)cc32)c2cc(O)c(C=O)cc21,35000.0,active
CHEMBL417029,CC1(C)CC2(CC(C)(C)c3cc(C=O)c(O)cc32)c2cc(O)c(C=O)cc21,6000.0,active
CHEMBL417029,CC1(C)CC2(CC(C)(C)c3cc(C=O)c(O)cc32)c2cc(O)c(C=O)cc21,16000.0,active
CHEMBL302862,CC1(C)CC2(CC(C)(C)c3cc(Br)c(O)cc32)c2cc(O)c(Br)cc21,11000.0,active
CHEMBL302862,CC1(C)CC2(CC(C)(C)c3cc(Br)c(O)cc32)c2cc(O)c(Br)cc21,10000.0,inactive
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,6.0,active
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,50000.0,active
CHEMBL327194,CCCCCCCCN1CCN(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2CCS(=O)(=O)[C@@H]2C(C)C)[C@H](C(=O)NC(C)(C)C)C1,8.4,active
CHEMBL37624,CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Cl)cccc1Cl,16000.0,active
CHEMBL37624,CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Cl)cccc1Cl,500.0,active
CHEMBL12886,CC(C)(C)NC(=O)[C@@H]1C[C@H](OCc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CSc1ccccc1,4200.0,active
CHEMBL13217,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](SCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,1.8,active
CHEMBL276892,CC(C)(C)NC(=O)[C@@H]1C[C@H](OCc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCCc1ccccc1,20000.0,active
CHEMBL12161,CC(C)(C)NC(=O)[C@@H]1C[C@H](OCc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccccc1,11000.0,intermediate
CHEMBL292735,CC1(C)CC2(CC(C)(C)c3c(Br)c(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c(Br)c32)c2c(Br)c(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c(Br)c21.[K+].[K+].[K+].[K+],1400.0,intermediate
CHEMBL292735,CC1(C)CC2(CC(C)(C)c3c(Br)c(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c(Br)c32)c2c(Br)c(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c(Br)c21.[K+].[K+].[K+].[K+],350.0,intermediate
CHEMBL292735,CC1(C)CC2(CC(C)(C)c3c(Br)c(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c(Br)c32)c2c(Br)c(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c(Br)c21.[K+].[K+].[K+].[K+],4000.0,active
CHEMBL274128,Cc1cccc(C)c1OC(C)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,20.0,inactive
CHEMBL13011,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](SCc2cccnc2)C[C@H]1C(=O)NC(C)(C)C,1.7,active
CHEMBL292736,CC1(C)CC2(CC(C)(C)c3cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc32)c2cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc21.[K+].[K+].[K+].[K+],2800.0,active
CHEMBL292736,CC1(C)CC2(CC(C)(C)c3cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc32)c2cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc21.[K+].[K+].[K+].[K+],2000.0,active
CHEMBL330565,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CC(c4ccccc4)C3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,3.8,active
CHEMBL304266,CC1(C)CC2(CC(C)(C)c3cc(O)c(O)cc32)c2cc(O)c(O)cc21,17000.0,inactive
CHEMBL304266,CC1(C)CC2(CC(C)(C)c3cc(O)c(O)cc32)c2cc(O)c(O)cc21,5000.0,inactive
CHEMBL330739,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(CC(C)(C)C)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,48.0,active
CHEMBL265548,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCCCCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,91.4,active
CHEMBL62196,CCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl,3400.0,active
CHEMBL62196,CCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl,300.0,active
CHEMBL274291,CC(C)(C)NC(=O)[C@@H]1C[C@H](OCc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1,1400.0,intermediate
CHEMBL267571,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](Sc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,1.6,intermediate
CHEMBL12900,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,8.4,inactive
CHEMBL90768,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,50.3,active
CHEMBL90768,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,18.5,active
CHEMBL13075,Cc1ccccc1CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,2500.0,inactive
CHEMBL12449,Cc1ccccc1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,120.0,intermediate
CHEMBL91610,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3Cc4ccccc4C3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,5.3,intermediate
CHEMBL13205,CC(C)(C)NC(=O)[C@@H]1C[C@H](OCc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1,260.0,intermediate
CHEMBL265588,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1,2.6,active
CHEMBL314752,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,22.5,intermediate
CHEMBL314752,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,17.3,intermediate
CHEMBL60891,CC1(C)CC2(CC(C)(C)c3cc(N)c(O)cc32)c2cc(O)c(N)cc21.Cl.Cl,33000.0,intermediate
CHEMBL62901,CC1(C)CC2(CC(C)(C)c3cc(I)c(O)cc32)c2cc(O)c(I)cc21,6280.0,intermediate
CHEMBL62901,CC1(C)CC2(CC(C)(C)c3cc(I)c(O)cc32)c2cc(O)c(I)cc21,3120.0,intermediate
CHEMBL177918,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N(Cc1ccccc1)NC(=O)COc1c(C)cccc1C,5000.0,intermediate
CHEMBL90645,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCSCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,238.0,inactive
CHEMBL267553,Cc1ccccc1COC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,210.0,inactive
CHEMBL265333,Cc1cccc(C)c1COC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,420.0,inactive
CHEMBL12906,Cc1cccc(C)c1CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,2400.0,intermediate
CHEMBL12705,CC(C)(C)NC(=O)[C@@H]1C[C@H](OCc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1ccccc1,1100.0,intermediate
CHEMBL328233,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCSC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,8.3,intermediate
CHEMBL60314,CCCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl,5800.0,active
CHEMBL60314,CCCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl,800.0,active
CHEMBL158393,COP(=O)(C(Cc1ccccc1)NC(=O)C(F)(F)F)N1CCC[C@H]1C(N)=O,102700.0,active
CHEMBL352145,CC(C)(C)NC(=O)c1ccccc1S(=O)(=O)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.343,active
CHEMBL64802,CCCCCCc1cc2c(cc1O)OC(=O)C(C(c1ccccc1)c1c(O)oc3cc(O)c(CCCCCC)cc3c1=O)C2O,320.0,active
CHEMBL431195,Cc1ccc(S(=O)(=O)N/N=C(/CCN2CCCC2)CC(c2ccccc2)c2c(O)oc3ccccc3c2=O)cc1,100000.0,active
CHEMBL326493,CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccccc2S)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.54,active
CHEMBL84356,O=C(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,100000.0,active
CHEMBL324260,CC(C)(C)NC(=O)[C@@H]1CN(CCOCc2ccccc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,1.03,active
CHEMBL84281,O=C(SCc1c(O)c2ccccc2oc1=O)c1ccccc1,100000.0,active
CHEMBL294840,COC(=O)CCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1,100000.0,active
CHEMBL38268,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1N,2.7,active
CHEMBL81875,O=C1C(=O)c2ccccc2C(O)=C1CCCC1CCC2CCCCC2C1,8500.0,active
CHEMBL34479,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)CC(C)(C)C,60.0,active
CHEMBL64213,O=c1c(C(c2ccc3c(c2)OCO3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,30000.0,active
CHEMBL160889,COP(=O)(N[C@@H](Cc1ccccc1)C(N)=O)C(Cc1ccccc1)NC(=O)C(F)(F)F,184000.0,active
CHEMBL333610,CCN1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)NC2c3ccccc3C[C@H]2O)[C@H](C(=O)NC(C)(C)C)C1,6.1,active
CHEMBL265095,CC(=O)Nc1cc(C(C)(C)C)c(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)cc1C,3.4,active
CHEMBL37597,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1ccc(C#N)cc1,5.0,active
CHEMBL432665,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1cccnc1,5.1,active
CHEMBL350857,CC(C)(C)NC(=O)c1ccccc1SC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.036,active
CHEMBL37813,Cc1cc(SC2=C(O)OC(CCc3ccccc3)(c3ccccc3)CC2=O)c(C(C)(C)C)cc1N,11.0,active
CHEMBL325885,CC(C)(C)NC(=O)[C@@H]1CN(S(=O)(=O)c2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.3,active
CHEMBL333828,CC(C)(C)NC(=O)[C@@H]1CN(C(=O)c2cc3ccccc3oc2=O)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.13,active
CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0.56,active
CHEMBL37668,Cc1cc(SC2=C(O)OC(C)(CCc3ccc(O)cc3)CC2=O)c(C(C)(C)C)cc1O,6.5,active
CHEMBL116677,CC(C)(C)NC(=O)[C@@H]1C[C@H](Oc2ccc3ccccc3c2)CN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,15.0,active
CHEMBL418131,O=c1oc2c(-c3ccccc3)cccc2c(O)c1-c1ccccc1,13000.0,active
CHEMBL64744,O=c1oc2ccccc2c(O)c1-c1ccccc1,32000.0,intermediate
CHEMBL313215,COc1ccc2c(O)c(S(=O)(=O)c3ccc(Cl)cc3)c(=O)oc2c1,100000.0,active
CHEMBL79687,O=C1C(=O)c2ccccc2C(O)=C1Cc1ccc(Cl)cc1,3000.0,active
CHEMBL38384,CCCCC1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(N)cc2C(C)(C)C)=C(O)O1,4.4,active
CHEMBL83730,O=C1C(=O)c2ccccc2C(O)=C1CSc1ccc(Cl)cc1,50000.0,active
CHEMBL37755,Cc1cc(SC2=C(O)OC(C)(CCc3ccc(O)cc3)CC2=O)c(C(C)(C)C)cc1N,9.6,active
CHEMBL289799,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C3CCCCC3)CC2=O)c(C(C)(C)C)cc1N,20.0,active
CHEMBL290442,CCCC1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(N)cc2C(C)(C)C)=C(O)O1,3.8,active
CHEMBL34008,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1cccc(C#N)c1,15.0,active
CHEMBL430701,CC(C)(C)NC(=O)[C@@H]1CNCCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,38.0,active
CHEMBL81697,CCOC(=O)C(c1c(O)oc2ccccc2c1=O)c1c(O)oc2ccccc2c1=O,100000.0,active
CHEMBL423611,CC(C)(C)NC(=O)c1ccccc1SC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1ccc2ccccc2n1,0.138,active
CHEMBL287118,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(CC(C)C)CC2=O)c(C(C)(C)C)cc1N,13.5,active
CHEMBL35271,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C3CC3)CC2=O)c(C(C)(C)C)cc1N,4.1,active
CHEMBL263995,CC(C)(C)c1ccccc1Sc1c(O)cc(-c2ccccc2)oc1=O,17.0,active
CHEMBL327025,CC(C)(C)NC(=O)[C@@H]1CCCCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,80.0,active
CHEMBL64588,O=c1oc2cccc(O)c2c(O)c1Cc1ccccc1,100000.0,active
CHEMBL84199,O=C1C(=O)c2ccccc2C(O)=C1Sc1ccccc1,100000.0,active
CHEMBL37541,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C3CCCC3)CC2=O)c(C(C)(C)C)cc1N,6.0,active
CHEMBL289402,Cc1ccc(C(C)(C)C)c(SC2=C(O)O[C@](CCc3ccccc3)(c3ccccc3)CC2=O)c1,10.0,active
CHEMBL1161406,NC(=O)[C@@H]1CCCN1P(=O)(O)C(Cc1ccccc1)NC(=O)C(F)(F)F,121300.0,active
CHEMBL2062139,CC(C)(C)NC(=O)[C@@H]1CN(C(=O)OCc2ccccc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0.35,active
CHEMBL326600,CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccc(Br)cc2S)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.06,active
CHEMBL310437,COc1ccc2c(O)c(S(=O)(=O)c3ccc(C)cc3)c(=O)oc2c1,100000.0,active
CHEMBL63515,COC(=O)c1cc(C(=CCCN=[N+]=[N-])c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,100000.0,active
CHEMBL312699,CC(=O)c1cccc(NC(=O)C(=O)c2c(O)oc3ccccc3c2=O)c1,100000.0,active
CHEMBL286861,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)OC(C)(C)C,91.0,active
CHEMBL116954,CC(C)(C)NC(=O)[C@@H]1CN(S(=O)(=O)c2cccc3cccnc23)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.013,active
CHEMBL324084,CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccccc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.3,active
CHEMBL326543,CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccc(F)cc2F)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.31,active
CHEMBL36608,CC(=O)Nc1cc(C(C)(C)C)c(SC2=C(O)OC(CCc3ccccc3)(C(C)C)CC2=O)cc1C,3.5,active
CHEMBL1161407,NC(=O)[C@H](Cc1ccccc1)NP(=O)(O)C(Cc1ccccc1)NC(=O)C(F)(F)F,105000.0,active
CHEMBL66033,O=C1C(O)=C(C(C2=C(O)C(=O)c3ccccc3C2=O)c2ccc(C(C3=C(O)C(=O)c4ccccc4C3=O)C3=C(O)C(=O)c4ccccc4C3=O)cc2)C(=O)c2ccccc21,750.0,active
CHEMBL38269,Cc1cc(SC2=C(O)OC(CCc3ccc(N)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1N,7.5,active
CHEMBL36600,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1ccc(C(F)(F)F)cc1,12.1,active
CHEMBL282787,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.0014,active
CHEMBL115176,CC(C)(C)NC(=O)[C@@H]1CN(CC(=O)OC(C)(C)C)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.81,active
CHEMBL288033,Cc1cc(SC2=C(O)OC(CCc3ccccc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1N,3.3,intermediate
CHEMBL326288,CC(C)(C)NC(=O)[C@@H]1CCCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,347.0,active
CHEMBL113826,CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccncc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.39,active
CHEMBL293914,O=c1c(C(c2ccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,1700.0,intermediate
CHEMBL303093,O=C1Oc2ccccc2C(O)C1Sc1c(O)oc2ccccc2c1=O,21000.0,intermediate
CHEMBL82611,CCCCCCC/N=C1/C(=O)c2ccccc2C(O)=C1O,33000.0,intermediate
CHEMBL35088,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1N(C)C,11.0,intermediate
CHEMBL79480,O=C(NC1=C(Cl)C(=O)c2ccccc2C1=O)C(=O)c1c(O)c2ccccc2oc1=O,100000.0,inactive
CHEMBL36448,CCCCCC1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(N)cc2C(C)(C)C)=C(O)O1,7.7,inactive
CHEMBL113825,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,7.8,inactive
CHEMBL116628,Cc1nc(S(=O)(=O)N2CCN(C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)NC3c4ccccc4C[C@H]3O)[C@H](C(=O)NC(C)(C)C)C2)c(C)s1,0.16,intermediate
CHEMBL38236,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1ccccn1,6.1,intermediate
CHEMBL312902,O=C1Oc2ccccc2C(O)C1Cc1c(O)oc2ccccc2c1=O,100000.0,intermediate
CHEMBL550020,O=C(c1cccc([N+](=O)[O-])c1)c1c(O)oc2ccccc2c1=O,100000.0,intermediate
CHEMBL38154,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1ccncc1,5.08,intermediate
CHEMBL355533,CC(C)(C)NC(=O)c1ccccc1SC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.00857,active
CHEMBL35664,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1ccccc1,13.2,active
CHEMBL284341,Cc1cc(SC2=C(O)OC(CCc3ccccc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NC(=O)c1ccc(C#N)cc1,14.0,intermediate
